file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
BC29220-2024-11-06.z,7.66E+01,3.57E+04,2.43E+04,1.75E-11,9.91E-12,9.63E-01,6.62E+05,7.69E+01,1.74E-11,9.85E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,5.93E+08,2.13E-09,2.69E-09,1.14E+04,1.43E-05,3.53E-09,1.79E-01,3.96E+03,7.64E+04,1.45E-06,3.59E-10,1.00E+10,4.86E-04,4.65E-01,-2.00E+00,3.43E+04,6.59E+09,8.12E-02,6.83E+00,2.08E+01,3.50E+04,2.03E+04,2.84E+03,1.81E+03,1.00E+03,7.84E+02,5.71E+02,3.48E+02,2.05E+02,9.36E+01,p3Zarc,C,1.00E-09,6.31E+05,3.98E-02,2024-11-19/14:36:03
BC29222-2024-11-06.z,1.26E+02,4.49E+05,8.67E+04,1.31E-09,6.37E-12,6.30E-01,2.88E+05,1.27E+02,1.31E-09,6.35E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,7.54E+09,1.67E-10,2.11E-10,3.62E+05,9.44E-08,8.88E-13,2.26E-01,4.95E+05,1.08E+05,6.14E-08,5.78E-13,1.00E+10,5.00E-04,4.52E-01,-1.99E+00,4.39E+05,1.09E+01,1.02E-01,4.83E+00,1.57E+01,4.58E+05,3.03E+05,4.66E+04,2.27E+04,1.04E+04,7.82E+03,5.46E+03,3.21E+03,1.85E+03,8.33E+02,p3Zarc,C,1.00E-09,2.51E+04,1.59E-01,2024-11-19/14:38:09
BC29224-2024-11-06.z,8.34E-03,9.87E+04,7.48E+04,6.82E-11,5.85E-12,8.32E-01,3.64E+05,8.34E-03,6.82E-11,5.85E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,5.59E+09,2.26E-10,2.85E-10,2.40E+04,6.55E-06,2.39E-12,1.11E-01,2.78E+06,3.08E+05,3.86E-07,1.41E-13,1.00E+10,1.01E-01,4.76E-01,-1.65E-01,9.57E+04,2.91E+01,3.45E-02,3.46E+00,1.03E+01,9.73E+04,5.35E+04,3.36E+03,2.25E+03,1.32E+03,1.06E+03,7.90E+02,4.93E+02,2.94E+02,1.36E+02,p3Zarc,C,1.00E-09,3.98E+05,1.00E-01,2024-11-19/14:39:06
BC29226-2024-11-06.z,1.11E-02,8.34E+05,5.84E+05,5.50E-10,7.69E-12,6.53E-01,3.55E+04,1.11E-02,5.50E-10,7.69E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,3.41E+11,3.70E-12,4.67E-12,2.50E+05,1.17E-06,1.06E-13,7.03E-02,6.01E+06,1.95E+06,1.06E-07,9.53E-15,1.00E+10,8.66E-01,4.61E-01,-3.15E-01,7.79E+05,1.47E+02,5.22E-02,4.53E+00,1.34E+01,8.17E+05,5.03E+05,4.26E+04,2.43E+04,1.41E+04,1.14E+04,8.59E+03,5.42E+03,3.26E+03,1.51E+03,p3Zarc,B,1.00E-09,2.51E+04,1.00E-01,2024-11-19/14:39:45
BC29226-2024-11-06.z,1.11E-02,8.34E+05,5.84E+05,5.50E-10,7.69E-12,6.53E-01,3.55E+04,1.11E-02,5.50E-10,7.69E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,3.41E+11,3.70E-12,4.67E-12,2.50E+05,1.17E-06,1.06E-13,7.03E-02,6.01E+06,1.95E+06,1.06E-07,9.53E-15,1.00E+10,8.66E-01,4.61E-01,-3.15E-01,7.79E+05,1.47E+02,5.22E-02,4.53E+00,1.34E+01,8.17E+05,5.03E+05,4.26E+04,2.43E+04,1.41E+04,1.14E+04,8.59E+03,5.42E+03,3.26E+03,1.51E+03,p3Zarc,B,1.00E-09,2.51E+04,1.00E-01,2024-11-19/14:40:14
BC29227-2024-11-06.z,4.63E+02,1.25E+05,1.07E+05,2.28E-10,5.20E-12,7.38E-01,2.86E+05,4.65E+02,2.26E-10,5.15E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,1.16E+10,1.09E-10,1.37E-10,1.69E+04,9.92E-06,2.05E-08,2.24E-01,4.61E+02,7.95E+05,1.82E-07,3.75E-10,1.00E+10,7.49E-03,5.45E-01,-2.57E-01,1.22E+05,1.13E+01,4.59E-02,3.37E+00,1.05E+01,1.25E+05,7.01E+04,5.73E+03,3.50E+03,1.85E+03,1.42E+03,1.02E+03,6.11E+02,3.56E+02,1.62E+02,p3Zarc,B,1.00E-09,2.51E+05,2.51E+00,2024-11-19/14:44:37
BC29231-2024-11-06.z,2.18E+02,8.70E+04,8.22E+04,2.24E-10,8.44E-12,7.69E-01,2.29E+05,2.19E+02,2.23E-10,8.40E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,6.79E+09,1.86E-10,2.34E-10,4.55E+03,3.65E-05,1.41E-06,3.56E-01,2.48E+01,1.57E+06,1.00E-07,3.86E-09,1.00E+10,3.52E-04,4.81E-01,-2.05E+00,8.65E+04,8.47E+01,3.03E-02,1.64E+00,5.59E+00,8.78E+04,4.81E+04,2.66E+03,1.59E+03,7.40E+02,5.42E+02,3.67E+02,2.08E+02,1.17E+02,5.20E+01,p3Zarc,A,1.00E-09,1.00E+06,1.00E-01,2024-11-19/14:45:39
BC29235-2024-11-06.z,3.93E+01,2.17E+04,1.66E+04,2.34E-11,1.30E-11,9.61E-01,7.40E+05,3.94E+01,2.33E-11,1.29E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.77E+08,4.55E-09,5.74E-09,5.07E+03,7.33E-07,3.45E-10,4.22E-01,9.10E+04,7.13E+04,4.00E-08,1.88E-11,1.00E+10,3.58E-04,3.35E-01,4.69E-02,2.17E+04,1.32E+01,1.01E-02,2.00E-01,8.95E-01,2.19E+04,1.18E+04,2.22E+02,8.00E+01,2.67E+01,1.82E+01,1.16E+01,6.25E+00,3.43E+00,1.50E+00,p3Zarc,C,1.00E-09,6.31E+05,1.00E+00,2024-11-19/14:56:17
BC29235-2024-11-06.z,3.93E+01,2.17E+04,1.66E+04,2.34E-11,1.30E-11,9.61E-01,7.40E+05,3.94E+01,2.33E-11,1.29E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.77E+08,4.55E-09,5.74E-09,5.07E+03,7.33E-07,3.45E-10,4.22E-01,9.10E+04,7.13E+04,4.00E-08,1.88E-11,1.00E+10,3.58E-04,3.35E-01,4.69E-02,2.17E+04,1.32E+01,1.01E-02,2.00E-01,8.95E-01,2.19E+04,1.18E+04,2.22E+02,8.00E+01,2.67E+01,1.82E+01,1.16E+01,6.25E+00,3.43E+00,1.50E+00,p3Zarc,B,1.00E-09,6.31E+05,1.00E+00,2024-11-19/14:56:29
BC29238-2024-11-08.z,4.24E+02,8.89E+04,6.32E+04,1.14E-11,6.12E-12,9.58E-01,4.11E+05,4.27E+02,1.13E-11,6.04E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,4.05E+09,3.12E-10,3.93E-10,2.53E+04,1.24E-06,7.91E-11,2.64E-01,7.96E+04,2.24E+05,1.00E-07,6.40E-12,1.00E+10,1.48E-04,3.03E-01,-2.00E+00,8.83E+04,1.40E+02,3.55E-02,1.68E+00,5.63E+00,8.94E+04,4.99E+04,3.18E+03,1.62E+03,7.34E+02,5.44E+02,3.75E+02,2.17E+02,1.24E+02,5.57E+01,p3Zarc,B,1.00E-09,3.98E+05,2.51E-02,2024-11-19/14:56:50
BC29239-2024-11-08.z,1.07E+03,1.17E+05,9.14E+04,1.81E-11,5.06E-12,9.13E-01,3.44E+05,1.09E+03,1.77E-11,4.94E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,8.56E+09,1.47E-10,1.86E-10,2.42E+04,1.39E-06,2.99E-09,3.56E-01,2.20E+03,4.46E+05,6.00E-08,1.29E-10,1.00E+10,8.53E-04,5.08E-01,-2.02E+00,1.16E+05,7.49E+00,4.70E-02,1.47E+00,5.31E+00,1.18E+05,6.73E+04,5.53E+03,2.47E+03,9.59E+02,6.78E+02,4.47E+02,2.48E+02,1.38E+02,6.10E+01,p3Zarc,B,1.00E-09,3.98E+05,1.00E-01,2024-11-19/14:57:18
BC29244-2024-11-08.z,5.28E+03,1.34E+06,1.22E+06,1.39E-09,2.10E-11,6.04E-01,6.18E+03,5.30E+03,1.37E-09,2.09E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,1.51E+12,8.35E-13,1.05E-12,1.12E+05,9.65E-07,6.47E-08,4.52E-01,2.20E+01,1.47E+07,6.74E-09,4.52E-10,1.00E+10,8.01E-05,5.15E-01,-1.93E+00,1.33E+06,1.07E+13,1.04E-01,2.19E+00,8.62E+00,1.39E+06,9.80E+05,1.44E+05,5.79E+04,1.97E+04,1.32E+04,8.22E+03,4.31E+03,2.33E+03,1.01E+03,p3Zarc,C,1.00E-09,1.00E+06,2.51E-02,2024-11-19/14:58:49
BC29245-2024-11-08.z,3.48E+03,5.76E+05,5.38E+05,3.86E-10,9.73E-12,6.97E-01,3.04E+04,3.50E+03,3.81E-10,9.61E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.93E+11,4.31E-12,5.43E-12,3.44E+04,1.17E-05,1.32E-06,2.94E-01,3.51E+00,9.05E+06,4.18E-08,4.70E-09,1.00E+10,6.75E-04,5.87E-01,-1.99E+00,5.67E+05,4.84E+00,4.22E-02,3.30E+00,1.02E+01,5.93E+05,3.53E+05,2.50E+04,1.54E+04,8.49E+03,6.60E+03,4.74E+03,2.84E+03,1.65E+03,7.49E+02,p3Zarc,C,1.00E-09,3.98E+04,1.59E-01,2024-11-19/14:59:10
BC29245-2024-11-08.z,3.48E+03,5.76E+05,5.38E+05,3.86E-10,9.73E-12,6.97E-01,3.04E+04,3.50E+03,3.81E-10,9.61E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.93E+11,4.31E-12,5.43E-12,3.44E+04,1.17E-05,1.32E-06,2.94E-01,3.51E+00,9.05E+06,4.18E-08,4.70E-09,1.00E+10,6.75E-04,5.87E-01,-1.99E+00,5.67E+05,4.84E+00,4.22E-02,3.30E+00,1.02E+01,5.93E+05,3.53E+05,2.50E+04,1.54E+04,8.49E+03,6.60E+03,4.74E+03,2.84E+03,1.65E+03,7.49E+02,p3Zarc,C,1.00E-09,3.98E+04,1.59E-01,2024-11-19/14:59:15
BC29246-2024-11-08.z,1.30E+03,6.62E+05,6.41E+05,7.10E-10,9.98E-12,6.44E-01,2.49E+04,1.30E+03,7.07E-10,9.94E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,4.12E+11,3.06E-12,3.86E-12,1.94E+04,1.70E-05,2.05E-06,3.45E-01,4.00E+00,2.19E+07,1.46E-08,1.77E-09,1.00E+10,5.22E-04,4.88E-01,-2.04E+00,6.57E+05,3.38E+00,3.38E-02,1.61E+00,5.36E+00,6.86E+05,4.14E+05,2.32E+04,1.12E+04,5.33E+03,3.98E+03,2.76E+03,1.59E+03,9.07E+02,4.05E+02,p3Zarc,C,1.00E-09,3.98E+04,6.31E-01,2024-11-19/14:59:41
BC29248-2024-11-08.z,9.44E+02,8.13E+05,7.99E+05,1.74E-09,1.67E-11,5.86E-01,1.20E+04,9.45E+02,1.74E-09,1.66E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,6.40E+11,1.97E-12,2.49E-12,1.27E+04,2.68E-05,1.24E-05,5.83E-01,1.02E+00,5.14E+07,6.51E-09,3.01E-09,1.00E+10,4.03E-03,4.49E-01,-1.86E+00,8.10E+05,2.57E+00,5.08E-02,1.30E+00,5.04E+00,8.45E+05,5.47E+05,4.30E+04,1.70E+04,7.06E+03,4.89E+03,3.05E+03,1.55E+03,8.19E+02,3.46E+02,p3Zarc,B,1.00E-09,1.59E+04,6.31E-01,2024-11-19/15:00:56
BC29251-2024-11-08.z,9.25E+02,1.49E+05,1.27E+05,1.13E-09,1.35E-11,6.67E-01,9.29E+04,9.32E+02,1.11E-09,1.33E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,1.63E+10,7.74E-11,9.77E-11,2.11E+04,1.07E-05,1.87E-07,2.70E-01,4.05E+01,9.01E+05,2.14E-07,3.75E-09,1.00E+10,8.60E-04,5.68E-01,-1.87E+00,1.45E+05,4.22E+01,7.10E-02,4.97E+00,1.57E+01,1.50E+05,8.91E+04,1.07E+04,6.50E+03,3.37E+03,2.58E+03,1.83E+03,1.08E+03,6.26E+02,2.83E+02,p3Zarc,B,1.00E-09,1.59E+05,1.59E-01,2024-11-19/15:03:24
BC29253-2024-11-08.z,2.10E+03,3.85E+05,3.20E+05,1.79E-09,1.61E-11,6.13E-01,3.10E+04,2.11E+03,1.77E-09,1.59E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,1.04E+11,1.21E-11,1.53E-11,6.21E+04,4.60E-06,1.72E-07,2.76E-01,1.49E+01,2.00E+06,1.20E-07,4.50E-09,1.00E+10,2.82E-05,5.30E-01,1.33E-02,3.73E+05,3.31E+00,9.99E-02,6.94E+00,2.17E+01,3.90E+05,2.49E+05,3.89E+04,2.32E+04,1.21E+04,9.29E+03,6.61E+03,3.92E+03,2.28E+03,1.03E+03,p3Zarc,B,1.00E-09,3.98E+04,6.31E-02,2024-11-19/15:04:05
BC29255-2024-11-06.z,8.63E+02,1.61E+05,1.51E+05,6.61E-10,1.09E-11,6.92E-01,9.68E+04,8.68E+02,6.54E-10,1.08E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.31E+10,5.47E-11,6.90E-11,8.80E+03,4.49E-05,5.07E-06,2.99E-01,3.57E+00,2.78E+06,1.34E-07,1.52E-08,1.00E+10,1.36E-04,5.09E-01,1.07E-02,1.59E+05,1.72E+00,3.56E-02,3.04E+00,9.43E+00,1.63E+05,9.21E+04,5.81E+03,3.85E+03,2.16E+03,1.68E+03,1.20E+03,7.21E+02,4.19E+02,1.90E+02,p3Zarc,B,1.00E-09,1.00E+05,1.59E-01,2024-11-19/15:04:39
BC29255-2024-11-08.z,1.00E+02,7.63E+04,5.57E+04,1.14E-10,7.85E-12,8.17E-01,3.64E+05,1.00E+02,1.14E-10,7.82E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,3.12E+09,4.05E-10,5.11E-10,2.04E+04,6.63E-06,6.66E-08,3.03E-01,1.17E+02,2.08E+05,4.75E-07,4.78E-09,1.00E+10,1.17E-03,4.88E-01,-7.74E-02,7.43E+04,8.21E+01,1.17E-01,6.64E+00,2.17E+01,7.59E+04,4.63E+04,8.88E+03,5.16E+03,2.46E+03,1.83E+03,1.26E+03,7.28E+02,4.16E+02,1.86E+02,p3Zarc,D,1.00E-09,6.31E+05,3.98E-02,2024-11-19/15:05:34
BC29261-2024-11-08.z,6.23E+01,1.77E+08,4.78E+04,3.08E-11,2.52E-12,8.43E-01,1.32E+06,6.23E+01,3.08E-11,2.52E-12,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.29E+09,5.51E-10,6.96E-10,1.77E+08,1.22E-09,4.26E-11,3.14E-01,2.12E+01,4.79E+04,1.22E-09,4.25E-11,1.00E+10,2.27E-04,1.07E+00,1.44E-01,1.46E+08,1.06E+01,7.37E-01,4.88E+01,1.52E+02,1.59E+08,1.56E+08,1.17E+08,6.86E+07,3.47E+07,2.66E+07,1.90E+07,1.13E+07,6.53E+06,2.95E+06,p3Zarc,D,1.00E-09,1.00E+06,2.51E-02,2024-11-19/15:06:20
BC29263-2024-11-08.z,1.10E-05,6.30E+03,3.70E+03,3.77E-11,4.80E-11,1.02E+00,8.96E+05,1.10E-05,3.77E-11,4.80E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,1.37E+07,9.20E-08,1.16E-07,2.59E+03,5.99E-06,5.76E-09,3.75E-01,1.07E+04,8.99E+03,1.02E-06,9.77E-10,1.00E+10,3.95E-03,8.08E-01,5.28E-01,6.27E+03,1.52E+01,5.37E-02,1.43E+00,5.27E+00,6.36E+03,3.75E+03,3.42E+02,1.39E+02,5.16E+01,3.62E+01,2.37E+01,1.30E+01,7.25E+00,3.19E+00,p3Zarc,D,1.00E-09,6.31E+05,2.51E-01,2024-11-19/15:06:52
BC29266-2024-11-08.z,1.68E-05,2.92E+06,1.67E+04,3.04E-11,1.22E-11,9.41E-01,7.84E+05,1.68E-05,3.04E-11,1.22E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.78E+08,4.53E-09,5.72E-09,2.91E+06,5.55E-08,4.06E-10,2.71E-01,1.35E+02,1.68E+04,5.49E-08,4.02E-10,1.00E+10,1.45E-03,7.58E-01,4.54E-01,2.57E+06,2.76E+00,4.36E-01,2.95E+01,9.26E+01,2.77E+06,2.38E+06,1.21E+06,7.30E+05,3.72E+05,2.83E+05,2.00E+05,1.18E+05,6.83E+04,3.08E+04,p3Zarc,D,1.00E-09,1.00E+06,2.51E-02,2024-11-19/15:07:23
BC29266-2024-11-08.z,1.68E-05,2.92E+06,1.67E+04,3.04E-11,1.22E-11,9.41E-01,7.84E+05,1.68E-05,3.04E-11,1.22E-11,1.00E+00,1.26E+00,1.59E+00,5.00E-01,1.00E-01,2.78E+08,4.53E-09,5.72E-09,2.91E+06,5.55E-08,4.06E-10,2.71E-01,1.35E+02,1.68E+04,5.49E-08,4.02E-10,1.00E+10,1.45E-03,7.58E-01,4.54E-01,2.57E+06,2.76E+00,4.36E-01,2.95E+01,9.26E+01,2.77E+06,2.38E+06,1.21E+06,7.30E+05,3.72E+05,2.83E+05,2.00E+05,1.18E+05,6.83E+04,3.08E+04,p3Zarc,D,1.00E-09,1.00E+06,2.51E-02,2024-11-19/15:08:23
file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,resistance,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
BC29148-2024-11-08.z,-31214.847451000773,125190.06142137374,156403.1777163569,1.0356762227030031e-09,5.183765149370532e-12,0.6223054542847314,196304.04174883536,-24985.007906715426,1.6165437283233446e-09,-3.244975326499468e-11,1.0,0.012615573025799747,0.00015916050103811856,0.5000028084486728,999.9650796134282,15672243222.958149,8.049563852715527e-13,1.0155566039516639e-14,0.7311560176082866,0.08703395207614101,6.838618508253741e-05,0.27814351053531644,3183.0370635316476,21435178768.667435,2.968719170916548e-12,2.3326593766252823e-15,9998474324.104696,0.00010614451516487229,0.025740226393728294,0.9881169797258071,1.25e+5,16382885.42947477,0.000986715728959748,0.038656191148193096,2.844625328660521,1,0.9628151046515658,0.6281510465156578,0.000986715728959748,0.00022958494591641574,0.00014720512458117442,9.285079772788866e-05,5.59135754552525e-05,3.934566553801028e-05,2.9027805524826287e-05,,,1.0001627289168921e-09,158489.3,0.398,2024-11-21
BC29150-2024-11-08.z,-50120.098700012844,20451.432140801622,69242.71424591441,3.071168978994718e-09,1.5311151809965538e-13,0.4605013279923053,15011987.207312956,-13841.562812791346,4.026774333840186e-08,-7.659436466043517e-13,1.0,0.012615411891397223,0.00015915773854463137,0.5000032766021019,999.982435960943,365693547.9319021,3.4495419144262505e-11,4.3522162052000173e-13,1327.8165949000575,2.4718398904667256e-05,7.152855611258232e-07,0.49095096206317423,167.57243526642742,294547.70118551096,1.0419552561427611e-07,3.2244965224056807e-09,10002217770.077307,0.0006581436430858426,0.081087606430948,1.0,2.04e+4,6071159.594057811,0.010731147049676447,0.7605935220622071,5.414203672386101,1,0.9634662168378487,0.6346621683784877,0.010731147049676447,0.003491219593813555,0.0024590301260972633,0.0016986659007952507,0.0011153493687385647,0.0008233843068675896,0.0006276203258790716,,,1.0000544872423428e-09,398107.2,0.063,2024-11-21
BC29153-2024-11-06.z,-41738.38897038319,409730.9945155834,142897.5739876188,7.250346901499507e-08,1.00730878144225e-11,0.33972612945710884,110568.81519104063,-29547.187501882774,1.4467645349102417e-07,-4.871596699866947e-11,1.0,0.012615068425529667,0.00015914871466942654,0.5000031481309021,1000.0391358640989,10233281872.536322,1.232736855953976e-12,1.555206986886031e-14,308570.8094983478,3.2071575680108172e-06,3.1471596208469823e-06,0.3555496008233102,0.16388776074142938,134323.99286204771,1.818998501824118e-06,7.229695686775926e-06,10000989222.22247,2.1437903955641675e-05,0.5585019308447225,1.0,2.78e+5,177527753.60319576,0.5801205785969009,164.34828762399707,490.65642177927936,1,0.9866910748856494,0.8669107488564947,0.5801205785969009,0.4319674002500754,0.3772198115915318,0.3165861368000022,0.24698363314867586,0.19955269085341076,0.16142956963195923,,,1.0002015181377522e-09,1000000.0,0.100,2024-11-21
BC29153-2024-11-07.z,-101558.85029938695,580423.8806626259,84296.65387313579,1.436391341077617e-06,8.66183619626971e-08,0.429151735729672,21.79715584423615,20797.134193851467,3.4253215096170264e-05,3.510886648789403e-07,1.0,0.01261543139638308,0.00015915457391951817,0.5000019630239332,1000.0023195838365,297966163.2620521,4.234092258411619e-11,5.341364005131905e-13,597685.0770888771,1.0260457735934433e-06,3.819498684073909e-08,0.12936832536411674,6.9717427598375945,-16762.69158902679,1.0879802604376926e-06,-1.3618680229886144e-06,10001619895.987715,7.224180464469976e-06,0.30267359894727186,1.0,3.64e+5,133483321.43967614,0.5281964041409767,186.8967634152488,548.1474672823718,1,0.984997758588904,0.8499775858890398,0.5281964041409767,0.4152485993590951,0.379703355003303,0.3382340942202514,0.28335196241965244,0.23974002001011904,0.20072993998651217,,,9.99829036951818e-10,398107.2,0.100,2024-11-21
BC29154-2024-11-06.z,-27070.86170397378,52884.55722431799,72862.76866346766,1.4227576684237682e-10,1.8278299291316794e-12,0.7249394157371329,1195029.6416662931,-17013.166027044263,3.602175060467862e-10,-7.828099077548464e-12,1.0,0.012614844368943588,0.00015914529268882112,0.5000039496811979,1000.0606389476633,2096944534.893904,6.015690297519357e-12,7.58938970681326e-14,7091.6502648241085,4.2981904393207284e-05,2.2442582275450996e-09,0.10753390893808668,9999.999909198954,341491.4044167531,7.728986127966607e-07,4.660584204421368e-11,9998625856.696213,100.0,0.9998588769968523,1.0,5.13e+4,101499814.8449853,0.0383037106679076,14.193295934036389,43.989251832952505,1,0.9643146107100996,0.6431461071009956,0.0383037106679076,0.030978434852757628,0.028524728821275172,0.02556501948454477,0.021532243983500034,0.018270649844905167,0.01532760802361938,,,1.0001564007004637e-09,398107.2,0.251,2024-11-21
BC29155-2024-11-06.z,-16774.639647132,43986.929821751946,54660.06355927813,3.0784619268280017e-10,4.290213785689589e-12,0.7200759306179482,678689.398342277,-11626.66657560473,6.408106919479971e-10,-2.0169440370873206e-11,1.0,0.012615401815771038,0.00015914769295169323,0.49999975930663937,1000.0455560496521,1435343230.426926,8.788886566550816e-12,1.1087779534401442e-13,6100.505909605816,5.932930592690838e-05,2.6088811490052927e-09,0.09198589749419046,9999.999649538724,273175.2898061528,1.1411787376331995e-06,5.826110728484905e-11,9999658171.657516,100.0,0.9999858889953266,1.0,4.24e+4,113514324.48369172,0.042830490858582336,16.87083031811646,51.60386958313704,1,0.9644734360263308,0.6447343602633089,0.042830490858582336,0.03578774228906922,0.0332856396095907,0.03012957633683962,0.02562377271904585,0.021862981922620768,0.018412356054018295,,,1.0001056332444058e-09,398107.2,0.100,2024-11-21
BC29157-2024-11-06.z,-12532.358449296917,68268.46741530125,68956.8110293292,1.7697730285217713e-10,6.130058684023521e-12,0.7708718986788696,376511.5736563292,-10254.700797250594,2.643243673189762e-10,-4.122102698366798e-11,1.0,0.01261530662526638,0.0001591563575029747,0.500003734618833,999.991113072066,3183775273.4088917,3.9623032303427265e-12,4.9989821465183006e-14,11843.014835268961,1.0640687623792441e-05,1.3438788018451959e-09,0.18748118628418026,9999.948303559004,325261.7027365293,3.2022404111333294e-07,4.893160323872551e-11,10001519443.663717,100.0,0.1039456942540786,1.0,6.71e+4,2775428.473016879,0.031406704411718944,8.193078294427696,27.145652893021275,1,0.9641734345411197,0.6417343454111972,0.031406704411718944,0.02100826776157454,0.018267788581125693,0.015477701351346483,0.012346396480127156,0.010158694661132011,0.008341922552446195,,,1.0001469599168715e-09,398107.2,0.100,2024-11-21
BC29161-2024-11-06.z,-11158.923811500797,35804.536796049295,41431.68896830402,1.1338845870828303e-10,4.75446358701307e-12,0.7945785098680227,807952.7589536009,-8153.456650214162,2.1238798457002076e-10,-2.4159747822180238e-11,1.0,0.012615978787404194,0.00015916527858388096,0.5000008469299251,999.9350644055188,916470583.004116,1.3765375879599683e-11,1.7367199944612528e-13,5530.7716392460725,2.0720667663912606e-05,2.87765316020628e-09,0.1960767095511561,9999.906898595942,195983.1664030651,4.944234723416893e-07,8.120923229356915e-11,9997810807.981134,100.0,0.968047916340727,1.0,3.53e+4,331762.3556738425,0.026487092593901748,6.647157571443138,22.59673832473601,1,0.9639583401276692,0.6395834012766928,0.026487092593901748,0.017350259111389068,0.014991415088594135,0.012623011126911348,0.010009163977981942,0.008207912214017274,0.006724325863495957,,,1.000111678112433e-09,630957.3,0.158,2024-11-21
